term,coef,std_err,t,p_value,ci_low,ci_high
Intercept,27.691044655663536,0.5719378307339978,48.4161794650411,0.0,26.569978501021716,28.812110810305356
C(tense)[T.past perfect],-0.00738977872659774,0.13673935215776545,-0.05404280925707219,0.9569017621514999,-0.27541516798086274,0.26063561052766726
C(tense)[T.present continuous],-0.31445796413957805,0.1367393521577661,-2.2996888545790766,0.021479240144699863,-0.5824833533938443,-0.04643257488531177
C(tense)[T.present perfect],-0.10436851684418512,0.1367393521577665,-0.7632661351486242,0.4453164517515485,-0.3723939060984522,0.16365687241008192
C(tense)[T.simple future],-0.10978462224800806,0.1367393521577663,-0.802875108851923,0.42205938431005824,-0.3778100115022748,0.15824076700625866
C(tense)[T.simple past],-0.03891501988781315,0.13673935215776672,-0.2845926887448896,0.7759600613678515,-0.30694040914208065,0.22911036936645435
C(semantic_role)[T.patient],0.14043374044455254,0.07310049745268964,1.9211051270265393,0.054736997968558423,-0.0028519265946771177,0.2837194074837822
C(syntactic_role)[T.subject],-0.4244140683853697,0.13116686220094115,-3.235680577120068,0.001216108064972676,-0.6815167147260214,-0.16731142204471805
C(valence)[T.-val],0.238528222771706,0.09194954420969093,2.5941207737554675,0.009492347685046391,0.058296182838386196,0.41876026270502575
C(dominance)[T.-dom],-0.12625389099122394,0.05962775913989079,-2.1173676960595436,0.034244727590146726,-0.24313138895822878,-0.009376393024219123
C(tense)[T.past perfect]:C(syntactic_role)[T.subject],-0.17466278076173936,0.07302879219915387,-2.391697514117768,0.016782647222247114,-0.3178078969779088,-0.03151766454556995
C(tense)[T.present continuous]:C(syntactic_role)[T.subject],0.017604446411159207,0.07302879219915383,0.24106172211024443,0.8095105065747228,-0.1255406698050101,0.16074956262732853
C(tense)[T.present perfect]:C(syntactic_role)[T.subject],-0.07490043640136429,0.07302879219915408,-1.0256288533035864,0.3050827616843633,-0.21804555261753408,0.0682446798148055
C(tense)[T.simple future]:C(syntactic_role)[T.subject],-0.07149581909185411,0.07302879219915391,-0.9790086476698219,0.3275911720006366,-0.21464093530802358,0.07164929712431538
C(tense)[T.simple past]:C(syntactic_role)[T.subject],0.08289566040040129,0.07302879219915422,1.135109289146389,0.25634729552074886,-0.06024945581576878,0.22604077661657135
C(tense)[T.past perfect]:C(valence)[T.-val],0.1434249877929613,0.07302879219915386,1.9639512509235104,0.04955380690882868,0.00027987157679193464,0.2865701040091307
C(tense)[T.present continuous]:C(valence)[T.-val],-0.09293251037598224,0.07302879219915416,-1.2725461777123381,0.2031984481368054,-0.2360776265921522,0.05021260584018772
C(tense)[T.present perfect]:C(valence)[T.-val],0.055417251586905636,0.07302879219915377,0.7588411353672612,0.44795927420258735,-0.08772786462926357,0.19856236780307485
C(tense)[T.simple future]:C(valence)[T.-val],0.009326934814458118,0.07302879219915415,0.12771585745281086,0.8983755173728412,-0.1338181814017118,0.15247205103062805
C(tense)[T.simple past]:C(valence)[T.-val],0.030294036865244536,0.073028792199154,0.4148231944276285,0.6782771495918765,-0.11285107935092509,0.17343915308141417
C(tense)[T.past perfect]:C(dominance)[T.-dom],0.05894622802734763,0.07302879219915413,0.8071642191013859,0.4195844131813218,-0.08419888818882228,0.20209134424351755
C(tense)[T.present continuous]:C(dominance)[T.-dom],0.04662971496582476,0.07302879219915415,0.6385113810818968,0.5231503963326076,-0.09651540125034516,0.1897748311819947
C(tense)[T.present perfect]:C(dominance)[T.-dom],0.002298355102536011,0.07302879219915417,0.03147190352358903,0.9748936089155604,-0.14084676111363398,0.145443471318706
C(tense)[T.simple future]:C(dominance)[T.-dom],-0.10118713378906274,0.07302879219915413,-1.3855786292222803,0.16589578600619143,-0.24433225000523265,0.04195798242710716
C(tense)[T.simple past]:C(dominance)[T.-dom],0.001048278808605479,0.0730287921991538,0.014354322138407562,0.9885474882732023,-0.1420968374075638,0.14419339502477474
C(semantic_role)[T.patient]:C(valence)[T.-val],0.11107762654622777,0.04216319283477489,2.6344690493793532,0.00843537728129289,0.028432755165641796,0.19372249792681373
C(syntactic_role)[T.subject]:C(valence)[T.-val],-0.14017333984374356,0.04216319283477482,-3.3245428161249966,0.0008877154215997075,-0.2228182112243294,-0.057528468463157706
C(syntactic_role)[T.subject]:C(dominance)[T.-dom],0.08506495157877615,0.04216319283477491,2.0175168401529873,0.043659015198294696,0.002420080198190136,0.16770982295936215
C(valence)[T.-val]:C(dominance)[T.-dom],0.04928944905600028,0.042163192834774876,1.169016047934299,0.24241536174574935,-0.033355422324585667,0.13193432043658623
log_frequency,1.2332674549647695,0.04354396350015604,28.32235184471322,4.82112728673697e-172,1.1479161088991736,1.3186188010303654
C(tense)[T.past perfect]:log_frequency,0.018967013561618923,0.01624739367194013,1.1673880712557412,0.2430718622123333,-0.012879809935575269,0.050813837058813115
C(tense)[T.present continuous]:log_frequency,0.002505147365536671,0.01624739367194011,0.15418764486904502,0.8774638154531534,-0.02934167613165748,0.03435197086273082
C(tense)[T.present perfect]:log_frequency,0.0064683174542495515,0.016247393671940134,0.39811415817544826,0.6905515881773167,-0.025378506042944646,0.03831514095144375
C(tense)[T.simple future]:log_frequency,0.03826712743726801,0.016247393671940107,2.3552779116417213,0.018521399003003324,0.006420303940073868,0.07011395093446215
C(tense)[T.simple past]:log_frequency,0.008876259463141295,0.016247393671940124,0.5463189753610106,0.5848546538195801,-0.022970564034052884,0.04072308296033547
C(semantic_role)[T.patient]:log_frequency,-0.01331703623348713,0.009380437110124446,-1.4196605208422381,0.15572689194360867,-0.03170380835242667,0.005069735885452415
C(syntactic_role)[T.subject]:log_frequency,0.04225223442901529,0.014553517478925741,2.9032317781731285,0.003698604215456592,0.0137256096808791,0.07077885917715147
