term,coef,std_err,z,p_value,ci_low,ci_high
Intercept,1.6322778610955868,0.0501641756137922,32.53871594865413,3.0239366649608915e-232,1.5339578835784116,1.730597838612762
C(tense)[T.past perfect],-0.059199741908477856,0.03435617360309259,-1.723118022175466,0.08486718435926259,-0.12653660481714502,0.008137121000189311
C(tense)[T.present continuous],0.08765345982143334,0.03435617360309257,2.5513161283345944,0.010731693437758283,0.020316596912766202,0.1549903227301005
C(tense)[T.present perfect],-0.003861781529012291,0.03435617360309253,-0.11240429663752419,0.9105028486957849,-0.07119864443767936,0.06347508137965478
C(tense)[T.simple future],0.3386082240513429,0.03435617360309257,9.855818868631607,6.468722597793119e-23,0.27127136114267575,0.40594508696001
C(tense)[T.simple past],0.03910173688616728,0.03435617360309253,1.1381283998008318,0.2550668708979823,-0.028235126022499786,0.10643859979483436
C(syntactic_role)[T.subject],-0.46096336728048326,0.05128273459413989,-8.98866589172017,2.5024952408272876e-19,-0.5614756801137237,-0.3604510544472428
C(valence)[T.-val],0.13319818405877765,0.04544894567677238,2.930721099804331,0.0033817624489910097,0.0441198873969864,0.22227648072056888
C(dominance)[T.-dom],0.1478477841331798,0.045448945676772295,3.2530520110335748,0.001141725972544655,0.058769487471388715,0.2369260807949709
C(profession)[T.carpenter],1.5791666666666457,0.06004683694089232,26.29891509891043,1.9732989595912625e-152,1.4614770288769474,1.696856304456344
C(profession)[T.cashier],-0.9278605143229116,0.05290677245611242,-17.537651065231707,7.392029122662292e-69,-1.0315558828751477,-0.8241651457706756
C(profession)[T.ceo],0.5326741536458032,0.0673752658666432,7.906078689175527,2.6562330901779374e-15,0.40062105909837165,0.6647272481932347
C(profession)[T.cleaner],-1.1108276367187535,0.05311820236183473,-20.912372545138684,4.1316848281610434e-97,-1.21493740027146,-1.006717873166047
C(profession)[T.cook],-0.5596048990885466,0.053376380510055284,-10.484129754416857,1.0218200254428005e-25,-0.6642206825133606,-0.45498911566373257
C(profession)[T.designer],-0.4732849121093758,0.05287121775085562,-8.951655215123479,3.5019127406021294e-19,-0.5769105947198276,-0.369659229498924
C(profession)[T.driver],0.7285481770833226,0.055886179591272095,13.036285221348393,7.60742185643881e-39,0.6190132778508919,0.8380830763157534
C(profession)[T.lawyer],0.1456868489583248,0.05500363113382055,2.6486769319624988,0.008080753817577356,0.0378817129171105,0.25349198499953907
C(profession)[T.manager],0.17342936197914963,0.06075408357709023,2.8546124271479942,0.004308937752641277,0.054353546254316404,0.2925051777039829
C(profession)[T.receptionist],-1.9002339680989422,0.06090812768630229,-31.198364492269366,1.1212784625044232e-213,-2.0196117047298614,-1.7808562314680227
C(profession)[T.salesperson],0.4236246744791592,0.05486690988363179,7.720950120530431,1.1546573539303619e-14,0.31608750716423617,0.5311618417940822
C(profession)[T.secretary],-2.135605875651023,0.07433192166294215,-28.73066951416809,1.579727123784547e-181,-2.281293765012042,-1.9899179862900036
C(profession)[T.teacher],-1.0641113281249994,0.05291042780684109,-20.11156160010134,5.845428615867387e-90,-1.1678138610330147,-0.9604087952169843
C(tense)[T.past perfect]:C(syntactic_role)[T.subject],-0.10086582728794809,0.03435617360309256,-2.935886529542646,0.003325959593219873,-0.1682026901966152,-0.033528964379280976
C(tense)[T.present continuous]:C(syntactic_role)[T.subject],-0.125897216796877,0.03435617360309254,-3.664471435362187,0.0002478498976733308,-0.19323407970554407,-0.05856035388820992
C(tense)[T.present perfect]:C(syntactic_role)[T.subject],-0.05287824358259238,0.03435617360309257,-1.5391191170902847,0.12377521878063519,-0.12021510649125952,0.014458619326074756
C(tense)[T.simple future]:C(syntactic_role)[T.subject],-0.10905761718750219,0.03435617360309256,-3.1743237313740145,0.0015018608055385235,-0.17639448009616931,-0.04172075427883508
