term,coef,std_err,z,p_value,ci_low,ci_high
Intercept,0.7593948083545592,0.2423772952232229,3.1331103338502775,0.00172964410638104,0.2843440390468102,1.2344455776623082
C(tense)[T.past perfect],0.03163002074611074,0.026369684771265257,1.1994842191127597,0.23033971734994185,-0.0200536116892435,0.08331365318146497
C(tense)[T.present continuous],0.08672632209085857,0.026369684771265264,3.288864574724201,0.0010059241210420386,0.03504268965550431,0.13840995452621283
C(tense)[T.present perfect],-0.15002417381516053,0.026369684771265195,-5.689266865208814,1.2758594617771646e-08,-0.20170780625051465,-0.09834054137980641
C(tense)[T.simple future],0.1323315374562588,0.02636968477126519,5.0183207954180515,5.212508458583475e-07,0.0806479050209047,0.18401516989161293
C(tense)[T.simple past],0.0133541756019071,0.02636968477126516,0.5064215108274271,0.6125607769220378,-0.03832945683344695,0.06503780803726114
C(syntactic_role)[T.subject],-0.06611350566206926,0.050077128128149795,-1.3202335703613355,0.1867570469176928,-0.16426287324244054,0.03203586191830203
C(valence)[T.-val],0.19738528321774806,0.01801392410433552,10.957372867483224,6.125169482767607e-28,0.16207864075301248,0.23269192568248365
C(dominance)[T.-dom],0.10834531692075731,0.019257694911363456,5.626079207269278,1.843517216602498e-08,0.07060092846922467,0.14608970537228996
C(semantic_role)[T.patient],-0.1515411430223072,0.026226481659020844,-5.778172802305078,7.551622842958743e-09,-0.20294410251518835,-0.10013818352942605
C(tense)[T.past perfect]:C(syntactic_role)[T.subject],0.1133765704466242,0.023585763077516256,4.806991831216323,1.532182487210712e-06,0.06714932426679776,0.15960381662645065
C(tense)[T.present continuous]:C(syntactic_role)[T.subject],0.004318283476458926,0.023585763077516256,0.1830885633111206,0.8547285292524229,-0.041908962703367525,0.05054552965628538
C(tense)[T.present perfect]:C(syntactic_role)[T.subject],0.09154945550503064,0.02358576307751625,3.8815558014445832,0.00010379032945417285,0.045322209325204206,0.1377767016848571
C(tense)[T.simple future]:C(syntactic_role)[T.subject],-0.04047900809112351,0.023585763077516246,-1.716247549764934,0.08611674365151512,-0.08670625427094994,0.005748238088702923
C(tense)[T.simple past]:C(syntactic_role)[T.subject],-0.05680631139413404,0.023585763077516253,-2.4085000433285173,0.01601822438735666,-0.10303355757396049,-0.010579065214307598
C(tense)[T.past perfect]:C(valence)[T.-val],-0.06259175977424518,0.023585763077516295,-2.6537941371043576,0.007959236839053505,-0.10881900595407171,-0.016364513594418657
C(tense)[T.present continuous]:C(valence)[T.-val],-0.034601546193882456,0.0235857630775163,-1.4670522246900384,0.14236184910880903,-0.08082879237370899,0.01162569998594408
C(tense)[T.present perfect]:C(valence)[T.-val],-0.06689251936747709,0.023585763077516305,-2.836139714777513,0.0045662465634445076,-0.11311976554730363,-0.020665273187650546
C(tense)[T.simple future]:C(valence)[T.-val],0.04017710019813334,0.023585763077516298,1.7034471204551842,0.08848442593024748,-0.006050145981693185,0.08640434637795988
C(tense)[T.simple past]:C(valence)[T.-val],-0.03277093417553946,0.023585763077516315,-1.3894370967704295,0.16469987633124217,-0.07899818035536602,0.013456312004287103
C(tense)[T.past perfect]:C(dominance)[T.-dom],0.014718319021838112,0.023585763077516298,0.6240340400887308,0.5326052300923839,-0.03150892715798842,0.06094556520166464
C(tense)[T.present continuous]:C(dominance)[T.-dom],-0.019862528875196878,0.023585763077516305,-0.8421406087187957,0.39970925303643845,-0.06608977505502342,0.026364717304629665
C(tense)[T.present perfect]:C(dominance)[T.-dom],-0.06668199869330123,0.023585763077516305,-2.827213962683592,0.004695494294279856,-0.11290924487312777,-0.020454752513474686
C(tense)[T.simple future]:C(dominance)[T.-dom],0.03193007636270521,0.023585763077516298,1.3537860215827966,0.1758046545594284,-0.01429716981712132,0.07815732254253174
C(tense)[T.simple past]:C(dominance)[T.-dom],0.04761890981743348,0.023585763077516312,2.018968377700162,0.04349050633325221,0.001391663637606927,0.09384615599726004
C(tense)[T.past perfect]:C(semantic_role)[T.patient],-0.0007275329364351392,0.023585763077516156,-0.03084627510435234,0.9753921357649756,-0.04695477911626139,0.04549971324339111
C(tense)[T.present continuous]:C(semantic_role)[T.patient],-0.012003575376626567,0.023585763077516163,-0.5089330939675781,0.6107991220807545,-0.05823082155645283,0.0342236708031997
C(tense)[T.present perfect]:C(semantic_role)[T.patient],0.024637256943970016,0.02358576307751616,1.0445817191921267,0.29621633221773025,-0.02158998923585624,0.07086450312379627
C(tense)[T.simple future]:C(semantic_role)[T.patient],-0.026238740702684657,0.02358576307751616,-1.1124821620758807,0.2659308955597004,-0.07246598688251091,0.0199885054771416
C(tense)[T.simple past]:C(semantic_role)[T.patient],0.03903159074678555,0.02358576307751615,1.6548792853767622,0.0979489869389758,-0.007195655433040689,0.08525883692661179
C(syntactic_role)[T.subject]:C(semantic_role)[T.patient],0.06189754407203585,0.013617246661846735,4.545525656479624,5.47983213359684e-06,0.03520823104621797,0.08858685709785372
C(valence)[T.-val]:C(dominance)[T.-dom],-0.1870987978085133,0.01361724666184672,-13.739840545940414,5.860472023003555e-43,-0.21378811083433114,-0.16040948478269546
C(dominance)[T.-dom]:C(semantic_role)[T.patient],0.017287167861199614,0.013617246661846712,1.2695053772974105,0.20426087389669567,-0.009402145164618219,0.043976480887017444
