term,coef,std_err,z,p_value,ci_low,ci_high
Intercept,1.092465936563352,0.3002602019002397,3.6383973954907267,0.0002743398838888156,0.503966754848157,1.680965118278547
C(tense)[T.past perfect],-0.023397827148442567,0.031555807167067414,-0.7414745255783297,0.45840577208907185,-0.08524607269898561,0.03845041840210048
C(tense)[T.present continuous],-0.09877188546317539,0.0315558071670674,-3.1300700039217104,0.0017476465024508767,-0.16062013101371841,-0.036923639912632374
C(tense)[T.present perfect],-0.14266749790737146,0.03155580716706741,-4.521117053100247,6.151415995403606e-06,-0.20451574345791448,-0.08081925235682844
C(tense)[T.simple future],0.24446934291294112,0.0315558071670674,7.747206136057161,9.393639786702878e-15,0.1826210973623981,0.3063175884634841
C(tense)[T.simple past],-0.1448543003627288,0.0315558071670674,-4.59041657834388,4.42362234422386e-06,-0.20670254591327183,-0.08300605481218579
C(syntactic_role)[T.subject],-0.4359026227676632,0.04432657969329933,-9.833888059573358,8.045139633839017e-23,-0.5227811225243744,-0.349024123010952
C(valence)[T.-val],0.15008777436755813,0.024443023126836945,6.14031143319465,8.235984947294341e-10,0.1021803293656781,0.19799521936943815
C(dominance)[T.-dom],0.18878638857886795,0.02444302312683697,7.723528615885154,1.1315273234246181e-14,0.14087894357698788,0.23669383358074803
C(semantic_role)[T.patient],-0.120228213355987,0.03132619602921721,-3.8379448702885264,0.00012406832676053404,-0.1816264293458944,-0.05882999736607962
C(tense)[T.past perfect]:C(syntactic_role)[T.subject],0.03381609235491145,0.028224371964175227,1.1981167339288794,0.23087157511247924,-0.021502660181134017,0.08913484489095692
C(tense)[T.present continuous]:C(syntactic_role)[T.subject],0.13520420619419737,0.02822437196417523,4.790335330253231,1.6650281906016807e-06,0.07988545365815189,0.19052295873024286
C(tense)[T.present perfect]:C(syntactic_role)[T.subject],0.1449541364397331,0.02822437196417524,5.135778986463229,2.809777132786621e-07,0.0896353839036876,0.2002728889757786
C(tense)[T.simple future]:C(syntactic_role)[T.subject],0.2077514648437508,0.02822437196417524,7.3607116965240715,1.8293227407986063e-13,0.15243271230770528,0.2630702173797963
C(tense)[T.simple past]:C(syntactic_role)[T.subject],0.10528128487723319,0.02822437196417524,3.730155094712651,0.00019136193844555293,0.04996253234118769,0.1606000374132787
C(tense)[T.past perfect]:C(valence)[T.-val],0.01714477539062787,0.02822437196417505,0.6074457710658571,0.5435551207804941,-0.03817397714541725,0.07246352792667299
C(tense)[T.present continuous]:C(valence)[T.-val],-0.06981462751115738,0.02822437196417505,-2.473558228320279,0.013377500231776305,-0.1251333800472025,-0.01449587497511226
C(tense)[T.present perfect]:C(valence)[T.-val],0.04023175920759225,0.02822437196417504,1.4254261975663474,0.15403403973051266,-0.015086993328452855,0.09555051174363735
C(tense)[T.simple future]:C(valence)[T.-val],0.026911272321431753,0.02822437196417504,0.9534763910987996,0.3403487525324773,-0.02840748021461335,0.08223002485747685
C(tense)[T.simple past]:C(valence)[T.-val],0.10798252650669941,0.02822437196417502,3.8258610906829325,0.00013031576172924,0.05266377397065435,0.16330127904274447
C(tense)[T.past perfect]:C(dominance)[T.-dom],-0.03155604771205073,0.02822437196417509,-1.1180425113481534,0.26354883749606783,-0.08687480024809593,0.023762704823994472
C(tense)[T.present continuous]:C(dominance)[T.-dom],-0.0829964773995504,0.02822437196417509,-2.9405960743749056,0.003275813968277402,-0.1383152299355956,-0.027677724863505206
C(tense)[T.present perfect]:C(dominance)[T.-dom],-0.00722394670758639,0.028224371964175078,-0.25594711962964756,0.7979916698672073,-0.06254269924363157,0.04809480582845879
C(tense)[T.simple future]:C(dominance)[T.-dom],-0.11198381696428256,0.028224371964175078,-3.967628300336409,7.259143431016868e-05,-0.16730256950032774,-0.05666506442823738
C(tense)[T.simple past]:C(dominance)[T.-dom],-0.0003618512834791171,0.028224371964175064,-0.012820525605969605,0.989770980775339,-0.05568060381952427,0.05495690125256603
C(tense)[T.past perfect]:C(semantic_role)[T.patient],0.04462454659598311,0.028224371964174984,1.581064289140774,0.1138633389030856,-0.01069420594006188,0.0999432991320281
C(tense)[T.present continuous]:C(semantic_role)[T.patient],-0.0036315917968737115,0.028224371964174984,-0.12866864855250873,0.8976198439828039,-0.0589503443329187,0.05168716073917128
C(tense)[T.present perfect]:C(semantic_role)[T.patient],0.04489658900669767,0.028224371964174974,1.5907028529699312,0.11167646457143125,-0.0104221635293473,0.10021534154274264
C(tense)[T.simple future]:C(semantic_role)[T.patient],0.02298758370535787,0.02822437196417497,0.8144586435629417,0.41538225500758863,-0.032331168830687096,0.07830633624140283
C(tense)[T.simple past]:C(semantic_role)[T.patient],0.002252197265626305,0.02822437196417496,0.07979618708558002,0.9363993569204921,-0.05306655527041864,0.057570949801671246
C(syntactic_role)[T.subject]:C(valence)[T.-val],-0.09267578124999973,0.01629534875122459,-5.687253624629247,1.2909865647273286e-08,-0.12461407791791967,-0.06073748458207979
C(syntactic_role)[T.subject]:C(dominance)[T.-dom],-0.015538969494047558,0.01629534875122459,-0.9535831194088319,0.34029470382680227,-0.0474772661619675,0.01639932717387238
C(syntactic_role)[T.subject]:C(semantic_role)[T.patient],-0.028589448474702482,0.01629534875122461,-1.7544545324661405,0.07935265422965114,-0.06052774514262246,0.003348848193217499
C(valence)[T.-val]:C(dominance)[T.-dom],-0.2015904017857157,0.016295348751224636,-12.371039421329701,3.7493775146844025e-35,-0.23352869845363572,-0.16965210511779566
C(valence)[T.-val]:C(semantic_role)[T.patient],0.03855736142112957,0.016295348751224622,2.3661574851677796,0.01797379693853327,0.006619064753209565,0.07049565808904956
C(dominance)[T.-dom]:C(semantic_role)[T.patient],0.03622407459077237,0.01629534875122462,2.2229701949797227,0.02621780981084902,0.004285777922852375,0.06816237125869237
