term,coef,std_err,t,p_value,ci_low,ci_high
Intercept,30.818645759294863,0.6133671732225928,50.24501979356936,0.0,29.616373074036215,32.02091844455351
C(tense)[T.past perfect],-0.007380909479877573,0.242856072841141,-0.03039211411734239,0.975754730412496,-0.48340772599835474,0.4686459070385996
C(tense)[T.present continuous],-0.1814955390314993,0.24285607284114147,-0.7473378652145968,0.4548711271495871,-0.6575223555499774,0.2945312774869788
C(tense)[T.present perfect],-0.3606600086956714,0.24285607284113758,-1.4850771672141563,0.1375439872246246,-0.836686825214142,0.11536680782279912
C(tense)[T.simple future],-0.3435550051039256,0.24285607284114213,-1.4146444891606766,0.1571931091493691,-0.819581821622405,0.13247181141455378
C(tense)[T.simple past],-0.13904059786170203,0.2428560728411407,-0.5725226313473848,0.5669763712483846,-0.6150674143801786,0.3369862186567745
C(semantic_role)[T.patient],0.13659670912815416,0.09273298488629392,1.4730110251022812,0.1407686354022143,-0.04517098177308998,0.3183644000293983
C(syntactic_role)[T.subject],-0.4492111629094632,0.14651910583616723,-3.0658879628418982,0.0021740296444167574,-0.7364060544942745,-0.16201627132465196
C(valence)[T.-val],0.21424817897200027,0.146519105836168,1.4622542073902929,0.14369210256804588,-0.07294671261281249,0.501443070556813
C(dominance)[T.-dom],0.08930980915698283,0.14651910583616842,0.6095437768835783,0.5421731172502751,-0.19788508242783076,0.3765047007417964
C(tense)[T.past perfect]:C(semantic_role)[T.patient],-0.020617294311524037,0.07365102178021136,-0.2799322237924948,0.7795332886945591,-0.1649820656808638,0.12374747705781572
C(tense)[T.present continuous]:C(semantic_role)[T.patient],-0.014547348022486034,0.07365102178021121,-0.19751726005781853,0.8434253999385112,-0.15891211939182548,0.12981742334685342
C(tense)[T.present perfect]:C(semantic_role)[T.patient],-0.024069213867184008,0.07365102178021153,-0.32680081396577304,0.7438230144352717,-0.1684339852365241,0.12029555750215608
C(tense)[T.simple future]:C(semantic_role)[T.patient],0.031425094604495316,0.07365102178021138,0.4266756094473986,0.6696216217487483,-0.11293967676484447,0.1757898659738351
C(tense)[T.simple past]:C(semantic_role)[T.patient],0.08502120971680627,0.07365102178021128,1.1543792287162804,0.24836275847982633,-0.05934356165253332,0.22938598108614586
C(tense)[T.past perfect]:C(syntactic_role)[T.subject],-0.21612129211427877,0.0736510217802115,-2.934396385690688,0.003346935571650776,-0.3604860634836188,-0.07175652074493874
C(tense)[T.present continuous]:C(syntactic_role)[T.subject],-0.061291122436506515,0.07365102178021117,-0.8321829209567659,0.4053186918952733,-0.20565589380584587,0.08307364893283285
C(tense)[T.present perfect]:C(syntactic_role)[T.subject],-0.03758163452147681,0.07365102178021056,-0.5102663019886942,0.609872269165735,-0.18194640589081498,0.10678313684786137
C(tense)[T.simple future]:C(syntactic_role)[T.subject],-0.19315834045415098,0.07365102178021136,-2.622615895684002,0.008734406188323373,-0.3375231118234907,-0.04879356908481122
C(tense)[T.simple past]:C(syntactic_role)[T.subject],-0.014430236816397846,0.07365102178021128,-0.19592717748655855,0.8446697670987459,-0.15879500818573744,0.12993453455294174
C(tense)[T.past perfect]:C(valence)[T.-val],0.11186408996581618,0.07365102178021087,1.5188396204419352,0.12882353405446625,-0.03250068140352261,0.256228861335155
C(tense)[T.present continuous]:C(valence)[T.-val],0.024380874633782645,0.07365102178021112,0.3310324017844571,0.7406245445884949,-0.11998389673555661,0.1687456460031219
C(tense)[T.present perfect]:C(valence)[T.-val],0.13337707519530959,0.07365102178021181,1.8109331272189448,0.0701708096433393,-0.01098769617403103,0.2777418465646502
C(tense)[T.simple future]:C(valence)[T.-val],0.016453170776346962,0.07365102178021085,0.22339365264268107,0.8232321265917211,-0.12791160059299178,0.16081794214568573
C(tense)[T.simple past]:C(valence)[T.-val],0.12168960571290252,0.07365102178021112,1.6522459943060643,0.09850493452846182,-0.022675165656436735,0.2660543770822418
